"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
198,9,12,1977,4,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
624,2,19,1978,4,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
684,3,12,1978,4,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
770,4,9,1978,4,"DM","M",37,26,"Dipodomys","merriami","Rodent","Control"
771,4,9,1978,4,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
804,4,9,1978,4,"DM","M",34,42,"Dipodomys","merriami","Rodent","Control"
909,5,18,1978,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
1458,11,5,1978,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
1663,2,25,1979,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
2137,10,25,1979,4,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
2143,11,17,1979,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
2160,11,17,1979,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
2388,1,16,1980,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
2466,2,25,1980,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
2965,5,18,1980,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
3024,5,25,1980,4,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
3164,7,22,1980,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
3173,7,22,1980,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
3464,11,9,1980,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
3465,11,9,1980,4,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
3530,11,9,1980,4,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
3583,12,15,1980,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
3593,12,15,1980,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
3798,1,12,1981,4,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
3898,2,1,1981,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
3962,3,9,1981,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
3971,3,9,1981,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
4006,3,9,1981,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
4485,5,4,1981,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
4492,6,4,1981,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
4793,8,31,1981,4,"DM","M",35,37,"Dipodomys","merriami","Rodent","Control"
4797,8,31,1981,4,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
4941,10,26,1981,4,"DM","M",34,42,"Dipodomys","merriami","Rodent","Control"
4953,10,26,1981,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
5014,11,23,1981,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
5022,11,23,1981,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
5166,1,1,1982,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
5191,1,1,1982,4,"DM","M",36,34,"Dipodomys","merriami","Rodent","Control"
5289,1,25,1982,4,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
5316,1,25,1982,4,"DM","M",36,36,"Dipodomys","merriami","Rodent","Control"
5391,2,23,1982,4,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
5405,2,23,1982,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
