"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
778,4,9,1978,8,"DM","M",36,36,"Dipodomys","merriami","Rodent","Control"
1634,2,24,1979,8,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
1715,3,31,1979,8,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
1808,5,29,1979,8,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
2197,11,18,1979,8,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
2201,11,18,1979,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
2259,11,18,1979,8,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
2308,1,15,1980,8,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
2429,2,24,1980,8,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
3599,12,16,1980,8,"DM","M",35,51,"Dipodomys","merriami","Rodent","Control"
3756,1,12,1981,8,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
4418,5,4,1981,8,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
6715,10,23,1982,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
6743,10,23,1982,8,"DM","M",34,38,"Dipodomys","merriami","Rodent","Control"
8802,12,9,1983,8,"DM","M",36,36,"Dipodomys","merriami","Rodent","Control"
8902,2,5,1984,8,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
9329,7,4,1984,8,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
9454,8,1,1984,8,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
9516,8,26,1984,8,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
9580,9,30,1984,8,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
9593,9,30,1984,8,"DM","M",35,33,"Dipodomys","merriami","Rodent","Control"
9611,9,30,1984,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
9687,10,21,1984,8,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
9776,12,31,1984,8,"DM","M",35,35,"Dipodomys","merriami","Rodent","Control"
9919,1,20,1985,8,"DM","M",35,36,"Dipodomys","merriami","Rodent","Control"
10027,2,17,1985,8,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
10128,3,17,1985,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
10332,4,21,1985,8,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
10344,4,21,1985,8,"DM","M",38,46,"Dipodomys","merriami","Rodent","Control"
10360,4,21,1985,8,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
10368,4,21,1985,8,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
10613,7,24,1985,8,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
10725,8,20,1985,8,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
10797,9,22,1985,8,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
10807,9,22,1985,8,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
10814,9,22,1985,8,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
10816,9,22,1985,8,"DM","M",38,52,"Dipodomys","merriami","Rodent","Control"
10904,10,13,1985,8,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
10921,10,13,1985,8,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
10948,10,13,1985,8,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
11021,11,17,1985,8,"DM","M",36,37,"Dipodomys","merriami","Rodent","Control"
11058,11,17,1985,8,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
11158,12,8,1985,8,"DM","M",35,37,"Dipodomys","merriami","Rodent","Control"
11189,12,8,1985,8,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
11629,6,5,1986,8,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
11733,7,4,1986,8,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
11956,10,5,1986,8,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
12314,2,1,1987,8,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
12467,3,2,1987,8,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
12572,4,6,1987,8,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
12697,4,26,1987,8,"DM","M",34,44,"Dipodomys","merriami","Rodent","Control"
12844,5,28,1987,8,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
12982,7,1,1987,8,"DM","M",38,46,"Dipodomys","merriami","Rodent","Control"
13032,7,1,1987,8,"DM","M",36,29,"Dipodomys","merriami","Rodent","Control"
13034,7,1,1987,8,"DM","M",39,48,"Dipodomys","merriami","Rodent","Control"
13314,8,26,1987,8,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
13466,9,27,1987,8,"DM","M",39,52,"Dipodomys","merriami","Rodent","Control"
13470,9,27,1987,8,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
13599,10,25,1987,8,"DM","M",36,37,"Dipodomys","merriami","Rodent","Control"
13634,10,25,1987,8,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
13645,10,25,1987,8,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
13789,11,22,1987,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
13839,11,22,1987,8,"DM","M",36,35,"Dipodomys","merriami","Rodent","Control"
13956,1,24,1988,8,"DM","M",34,47,"Dipodomys","merriami","Rodent","Control"
13966,1,24,1988,8,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
13972,1,24,1988,8,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
14107,2,22,1988,8,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
14145,2,22,1988,8,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
14167,2,22,1988,8,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
14303,3,21,1988,8,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
14325,3,21,1988,8,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
14392,4,18,1988,8,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
14394,4,18,1988,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
14510,5,15,1988,8,"DM","M",35,44,"Dipodomys","merriami","Rodent","Control"
14518,5,15,1988,8,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
14614,6,12,1988,8,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
14635,6,12,1988,8,"DM","M",38,30,"Dipodomys","merriami","Rodent","Control"
14642,6,12,1988,8,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
14712,7,15,1988,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
14735,7,15,1988,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
14738,7,15,1988,8,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
14829,8,10,1988,8,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
14844,8,10,1988,8,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
14846,8,10,1988,8,"DM","M",38,39,"Dipodomys","merriami","Rodent","Control"
15004,10,9,1988,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
15015,10,9,1988,8,"DM","M",39,54,"Dipodomys","merriami","Rodent","Control"
15024,10,9,1988,8,"DM","M",34,27,"Dipodomys","merriami","Rodent","Control"
15117,11,6,1988,8,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
15137,11,6,1988,8,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
15140,11,6,1988,8,"DM","M",35,35,"Dipodomys","merriami","Rodent","Control"
15150,11,6,1988,8,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
15269,12,14,1988,8,"DM","M",34,46,"Dipodomys","merriami","Rodent","Control"
15287,12,14,1988,8,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
15309,12,14,1988,8,"DM","M",34,42,"Dipodomys","merriami","Rodent","Control"
15428,1,11,1989,8,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
15433,1,11,1989,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
15445,1,11,1989,8,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
15469,1,11,1989,8,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
15484,1,11,1989,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
15580,2,5,1989,8,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
15609,2,5,1989,8,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
15676,2,5,1989,8,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
15815,3,14,1989,8,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
15823,3,14,1989,8,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
15831,3,14,1989,8,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
15867,4,1,1989,8,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
15872,4,1,1989,8,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
15915,4,1,1989,8,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
16062,5,11,1989,8,"DM","M",36,26,"Dipodomys","merriami","Rodent","Control"
16074,5,11,1989,8,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
16077,5,11,1989,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
16087,5,11,1989,8,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
16161,6,4,1989,8,"DM","M",36,34,"Dipodomys","merriami","Rodent","Control"
16193,6,4,1989,8,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
16196,6,4,1989,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
16209,6,4,1989,8,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
16383,7,30,1989,8,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
16402,7,30,1989,8,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
