"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
98,8,20,1977,5,"DM","M",38,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
161,9,11,1977,5,"DM","M",37,42,"Dipodomys","merriami","Rodent","Rodent Exclosure"
330,10,18,1977,5,"DM","M",37,43,"Dipodomys","merriami","Rodent","Rodent Exclosure"
411,11,14,1977,5,"DM","M",36,42,"Dipodomys","merriami","Rodent","Rodent Exclosure"
700,3,12,1978,5,"DM","M",37,49,"Dipodomys","merriami","Rodent","Rodent Exclosure"
702,3,12,1978,5,"DM","M",35,47,"Dipodomys","merriami","Rodent","Rodent Exclosure"
773,4,9,1978,5,"DM","M",37,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
774,4,9,1978,5,"DM","M",36,39,"Dipodomys","merriami","Rodent","Rodent Exclosure"
775,4,9,1978,5,"DM","M",37,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
776,4,9,1978,5,"DM","M",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
1699,3,31,1979,5,"DM","M",37,54,"Dipodomys","merriami","Rodent","Rodent Exclosure"
1834,5,30,1979,5,"DM","M",32,21,"Dipodomys","merriami","Rodent","Rodent Exclosure"
1881,7,4,1979,5,"DM","M",35,34,"Dipodomys","merriami","Rodent","Rodent Exclosure"
1951,7,26,1979,5,"DM","M",35,40,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2152,11,17,1979,5,"DM","M",34,26,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2175,11,17,1979,5,"DM","M",36,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2182,11,17,1979,5,"DM","M",36,25,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2343,1,16,1980,5,"DM","M",36,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2376,1,16,1980,5,"DM","M",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2399,1,16,1980,5,"DM","M",37,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2505,2,25,1980,5,"DM","M",37,47,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2963,5,18,1980,5,"DM","M",37,45,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3031,5,25,1980,5,"DM","M",37,44,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3110,6,23,1980,5,"DM","M",34,20,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3384,10,12,1980,5,"DM","M",38,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3508,11,9,1980,5,"DM","M",37,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3567,12,15,1980,5,"DM","M",38,51,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3748,1,12,1981,5,"DM","M",37,55,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3749,1,12,1981,5,"DM","M",36,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
3800,1,12,1981,5,"DM","M",37,56,"Dipodomys","merriami","Rodent","Rodent Exclosure"
