"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
1782,5,29,1979,12,"NL","M",27,66,"Neotoma","albigula","Rodent","Control"
1784,5,29,1979,12,"NL","M",30,72,"Neotoma","albigula","Rodent","Control"
1798,5,29,1979,12,"NL","M",29,70,"Neotoma","albigula","Rodent","Control"
5116,12,31,1981,12,"NL","M",31,83,"Neotoma","albigula","Rodent","Control"
6738,10,23,1982,12,"NL","M",31,97,"Neotoma","albigula","Rodent","Control"
7644,4,16,1983,12,"NL","M",32,94,"Neotoma","albigula","Rodent","Control"
25724,5,10,1997,12,"NL","M",31,62,"Neotoma","albigula","Rodent","Control"
25798,5,10,1997,12,"NL","M",31,70,"Neotoma","albigula","Rodent","Control"
96,8,20,1977,12,"DM","M",36,41,"Dipodomys","merriami","Rodent","Control"
168,9,11,1977,12,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
174,9,11,1977,12,"DM","M",37,34,"Dipodomys","merriami","Rodent","Control"
179,9,11,1977,12,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
336,10,18,1977,12,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
338,10,18,1977,12,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
404,11,14,1977,12,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
488,12,11,1977,12,"DM","M",37,41,"Dipodomys","merriami","Rodent","Control"
645,2,20,1978,12,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
824,4,10,1978,12,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
1035,7,7,1978,12,"DM","M",31,17,"Dipodomys","merriami","Rodent","Control"
1053,7,7,1978,12,"DM","M",35,27,"Dipodomys","merriami","Rodent","Control"
1060,7,7,1978,12,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
1125,8,4,1978,12,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
1136,8,4,1978,12,"DM","M",35,32,"Dipodomys","merriami","Rodent","Control"
1241,9,3,1978,12,"DM","M",34,37,"Dipodomys","merriami","Rodent","Control"
1247,9,3,1978,12,"DM","M",38,47,"Dipodomys","merriami","Rodent","Control"
1329,10,7,1978,12,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
1407,11,4,1978,12,"DM","M",36,32,"Dipodomys","merriami","Rodent","Control"
1428,11,4,1978,12,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
1489,12,2,1978,12,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
1558,1,28,1979,12,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
1636,2,24,1979,12,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
1677,3,31,1979,12,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
1743,4,28,1979,12,"DM","M",37,34,"Dipodomys","merriami","Rodent","Control"
1790,5,29,1979,12,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
1868,7,3,1979,12,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
1925,7,25,1979,12,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
1991,8,22,1979,12,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
2101,10,24,1979,12,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
2213,11,18,1979,12,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
2214,11,18,1979,12,"DM","M",35,51,"Dipodomys","merriami","Rodent","Control"
2265,11,18,1979,12,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
2302,1,15,1980,12,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
2415,2,24,1980,12,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
2434,2,24,1980,12,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
2483,2,25,1980,12,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
2941,5,17,1980,12,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
2948,5,17,1980,12,"DM","M",36,29,"Dipodomys","merriami","Rodent","Control"
2956,5,17,1980,12,"DM","M",35,31,"Dipodomys","merriami","Rodent","Control"
3119,6,23,1980,12,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
3159,7,22,1980,12,"DM","M",37,54,"Dipodomys","merriami","Rodent","Control"
3219,8,14,1980,12,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
3229,8,14,1980,12,"DM","M",34,35,"Dipodomys","merriami","Rodent","Control"
3307,9,8,1980,12,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
3392,10,12,1980,12,"DM","M",36,61,"Dipodomys","merriami","Rodent","Control"
3403,10,12,1980,12,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
3478,11,9,1980,12,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
3531,11,9,1980,12,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
3534,11,9,1980,12,"DM","M",36,56,"Dipodomys","merriami","Rodent","Control"
3541,11,9,1980,12,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
3602,12,16,1980,12,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
3603,12,16,1980,12,"DM","M",36,32,"Dipodomys","merriami","Rodent","Control"
3604,12,16,1980,12,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
3606,12,16,1980,12,"DM","M",39,54,"Dipodomys","merriami","Rodent","Control"
3664,12,16,1980,12,"DM","M",37,60,"Dipodomys","merriami","Rodent","Control"
3683,12,16,1980,12,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
3768,1,12,1981,12,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
3770,1,12,1981,12,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
3792,1,12,1981,12,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
3796,1,12,1981,12,"DM","M",36,61,"Dipodomys","merriami","Rodent","Control"
3840,1,31,1981,12,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
3845,1,31,1981,12,"DM","M",36,60,"Dipodomys","merriami","Rodent","Control"
3849,1,31,1981,12,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
3854,1,31,1981,12,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
3990,3,9,1981,12,"DM","M",37,60,"Dipodomys","merriami","Rodent","Control"
4154,4,5,1981,12,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
4359,5,3,1981,12,"DM","M",35,60,"Dipodomys","merriami","Rodent","Control"
4381,5,3,1981,12,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
4560,6,5,1981,12,"DM","M",37,36,"Dipodomys","merriami","Rodent","Control"
4591,6,5,1981,12,"DM","M",35,22,"Dipodomys","merriami","Rodent","Control"
