"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
64,8,19,1977,7,"DM","M",37,48,"Dipodomys","merriami","Rodent","Rodent Exclosure"
67,8,19,1977,7,"DM","M",35,36,"Dipodomys","merriami","Rodent","Rodent Exclosure"
190,9,12,1977,7,"DM","M",36,34,"Dipodomys","merriami","Rodent","Rodent Exclosure"
2194,11,18,1979,7,"DM","M",36,53,"Dipodomys","merriami","Rodent","Rodent Exclosure"
33566,2,10,2002,7,"DM","M",35,42,"Dipodomys","merriami","Rodent","Rodent Exclosure"
1218,9,3,1978,7,"PE","M",21,19,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
5829,4,29,1982,7,"PE","M",19,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
6801,10,24,1982,7,"PE","M",20,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
6909,10,24,1982,7,"PE","M",20,17,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
7786,4,17,1983,7,"PE","M",20,22,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
10789,9,22,1985,7,"PE","M",19,18,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
10835,9,22,1985,7,"PE","M",20,20,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
10907,10,13,1985,7,"PE","M",19,19,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
10958,10,13,1985,7,"PE","M",20,21,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
11059,11,17,1985,7,"PE","M",19,19,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
11072,11,17,1985,7,"PE","M",19,17,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
11225,12,8,1985,7,"PE","M",20,18,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
11719,7,4,1986,7,"PE","M",20,17,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
12164,12,15,1986,7,"PE","M",19,24,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
13323,8,26,1987,7,"PE","M",20,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
13483,9,27,1987,7,"PE","M",20,18,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
13569,10,25,1987,7,"PE","M",20,22,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
13625,10,25,1987,7,"PE","M",20,22,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
13764,11,22,1987,7,"PE","M",21,23,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
13798,11,22,1987,7,"PE","M",20,18,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
13924,1,24,1988,7,"PE","M",19,25,"Peromyscus","eremicus","Rodent","Rodent Exclosure"
