"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
92,8,20,1977,6,"DM","M",35,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
109,8,20,1977,6,"DM","M",35,34,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
167,9,11,1977,6,"DM","M",36,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
180,9,11,1977,6,"DM","M",34,36,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
256,10,16,1977,6,"DM","M",36,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
261,10,16,1977,6,"DM","M",36,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
269,10,16,1977,6,"DM","M",37,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
283,10,16,1977,6,"DM","M",34,36,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
373,11,12,1977,6,"DM","M",34,36,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
444,12,10,1977,6,"DM","M",38,36,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
525,1,8,1978,6,"DM","M",34,36,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
840,5,6,1978,6,"DM","M",37,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
867,5,17,1978,6,"DM","M",37,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
876,5,17,1978,6,"DM","M",36,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
987,6,9,1978,6,"DM","M",36,24,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1006,6,9,1978,6,"DM","M",37,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1022,6,9,1978,6,"DM","M",37,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1170,8,5,1978,6,"DM","M",37,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1299,9,4,1978,6,"DM","M",34,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1369,10,8,1978,6,"DM","M",37,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1392,10,8,1978,6,"DM","M",36,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1439,11,5,1978,6,"DM","M",35,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1456,11,5,1978,6,"DM","M",37,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1528,12,3,1978,6,"DM","M",36,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
1702,3,31,1979,6,"DM","M",37,53,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
2347,1,16,1980,6,"DM","M",34,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
2398,1,16,1980,6,"DM","M",38,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
2527,2,25,1980,6,"DM","M",35,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3293,9,8,1980,6,"DM","M",36,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3312,9,8,1980,6,"DM","M",37,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3368,10,12,1980,6,"DM","M",37,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3375,10,12,1980,6,"DM","M",37,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3523,11,9,1980,6,"DM","M",36,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3949,3,9,1981,6,"DM","M",35,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3972,3,9,1981,6,"DM","M",38,56,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4518,6,4,1981,6,"DM","M",35,24,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4547,6,4,1981,6,"DM","M",35,36,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
