"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
1807,5,29,1979,20,"NL","M",27,40,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
7949,6,17,1983,20,"NL","M",30,30,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
16335,7,29,1989,20,"NL","M",32,88,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
16526,10,7,1989,20,"NL","M",32,92,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
26193,6,11,1997,20,"NL","M",31,94,"Neotoma","albigula","Rodent","Short-term Krat Exclosure"
157,9,11,1977,20,"DM","M",36,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
181,9,11,1977,20,"DM","M",35,33,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
253,10,16,1977,20,"DM","M",38,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
275,10,16,1977,20,"DM","M",37,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
651,3,11,1978,20,"DM","M",38,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
847,5,6,1978,20,"DM","M",35,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
874,5,17,1978,20,"DM","M",37,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
938,6,8,1978,20,"DM","M",38,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
942,6,8,1978,20,"DM","M",32,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
2030,9,22,1979,20,"DM","M",36,50,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
2266,11,18,1979,20,"DM","M",38,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3054,6,22,1980,20,"DM","M",37,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3338,10,11,1980,20,"DM","M",37,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3349,10,11,1980,20,"DM","M",34,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3407,11,8,1980,20,"DM","M",35,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3431,11,8,1980,20,"DM","M",37,35,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3629,12,16,1980,20,"DM","M",36,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3630,12,16,1980,20,"DM","M",35,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3658,12,16,1980,20,"DM","M",37,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3692,1,11,1981,20,"DM","M",37,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3812,1,31,1981,20,"DM","M",36,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
3918,3,8,1981,20,"DM","M",36,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4382,5,3,1981,20,"DM","M",37,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4609,7,7,1981,20,"DM","M",36,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4726,7,31,1981,20,"DM","M",37,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4766,8,30,1981,20,"DM","M",38,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4825,9,29,1981,20,"DM","M",38,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4873,10,24,1981,20,"DM","M",37,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
4970,11,22,1981,20,"DM","M",38,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
5007,11,22,1981,20,"DM","M",37,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
5355,2,22,1982,20,"DM","M",36,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
5521,3,29,1982,20,"DM","M",38,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
5699,4,28,1982,20,"DM","M",37,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
5753,4,28,1982,20,"DM","M",36,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
5840,5,21,1982,20,"DM","M",36,32,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
5894,5,21,1982,20,"DM","M",37,34,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
6393,8,15,1982,20,"DM","M",35,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
6629,9,19,1982,20,"DM","M",36,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
6875,10,24,1982,20,"DM","M",34,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
6914,10,24,1982,20,"DM","M",36,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
7017,11,21,1982,20,"DM","M",34,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
7233,1,12,1983,20,"DM","M",36,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
7427,2,27,1983,20,"DM","M",36,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
7515,3,14,1983,20,"DM","M",36,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
7692,4,16,1983,20,"DM","M",35,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
7965,6,17,1983,20,"DM","M",36,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
8189,8,15,1983,20,"DM","M",36,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
8315,9,10,1983,20,"DM","M",36,36,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
8945,3,12,1984,20,"DM","M",37,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9018,4,9,1984,20,"DM","M",37,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9081,5,12,1984,20,"DM","M",34,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9113,5,12,1984,20,"DM","M",38,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9116,5,12,1984,20,"DM","M",36,51,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9205,5,27,1984,20,"DM","M",37,44,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9223,5,27,1984,20,"DM","M",32,20,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9293,7,3,1984,20,"DM","M",35,33,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9297,7,3,1984,20,"DM","M",34,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9311,7,3,1984,20,"DM","M",35,33,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9382,7,31,1984,20,"DM","M",33,35,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9388,7,31,1984,20,"DM","M",36,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9455,8,25,1984,20,"DM","M",36,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9472,8,25,1984,20,"DM","M",35,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9535,9,29,1984,20,"DM","M",34,41,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9543,9,29,1984,20,"DM","M",35,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9634,10,20,1984,20,"DM","M",36,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9659,10,20,1984,20,"DM","M",36,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9715,12,30,1984,20,"DM","M",35,48,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
9806,1,19,1985,20,"DM","M",34,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10164,4,20,1985,20,"DM","M",37,38,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10171,4,20,1985,20,"DM","M",33,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10213,4,20,1985,20,"DM","M",36,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10228,4,20,1985,20,"DM","M",34,39,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10234,4,20,1985,20,"DM","M",38,50,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10462,6,15,1985,20,"DM","M",35,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10548,7,23,1985,20,"DM","M",34,37,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10635,8,19,1985,20,"DM","M",36,40,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10741,9,21,1985,20,"DM","M",36,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10867,10,12,1985,20,"DM","M",37,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
10977,11,16,1985,20,"DM","M",38,43,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11109,12,7,1985,20,"DM","M",38,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11248,3,8,1986,20,"DM","M",37,47,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11361,4,12,1986,20,"DM","M",38,42,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11479,5,10,1986,20,"DM","M",38,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11580,6,4,1986,20,"DM","M",37,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11670,7,3,1986,20,"DM","M",35,45,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11752,8,9,1986,20,"DM","M",36,46,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
11829,9,6,1986,20,"DM","M",37,49,"Dipodomys","merriami","Rodent","Short-term Krat Exclosure"
