"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
316,10,17,1977,15,"DM","M",37,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
635,2,20,1978,15,"DM","M",38,49,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
641,2,20,1978,15,"DM","M",38,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
712,3,13,1978,15,"DM","M",36,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
716,3,13,1978,15,"DM","M",35,45,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
724,3,13,1978,15,"DM","M",37,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
729,3,13,1978,15,"DM","M",36,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
827,4,10,1978,15,"DM","M",36,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
900,5,18,1978,15,"DM","M",37,41,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
2220,11,18,1979,15,"DM","M",34,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
2357,1,16,1980,15,"DM","M",37,36,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
2491,2,25,1980,15,"DM","M",36,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
2493,2,25,1980,15,"DM","M",34,44,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
3489,11,9,1980,15,"DM","M",35,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
4427,5,4,1981,15,"DM","M",36,45,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
4436,5,4,1981,15,"DM","M",35,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
4443,5,4,1981,15,"DM","M",37,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
6722,10,23,1982,15,"DM","M",36,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
